 Time;Temp;RPM;COUNTER;BearingDE;BearingNDE;Unbal;Misal;Losenes 
2019-03-26-14:24:08; 27.1;0.0;0.0;0.8724614;0.8724614;0.04081396;0.0;0.0
2019-03-26-14:24:29; 27.1;0.0;0.0;1.120419;1.120419;0.03089717;0.0;0.0
2019-03-26-14:24:49; 27.1;0.0;0.0;0.7252777;0.7252777;0.02654157;0.0;0.0
2019-03-26-14:25:09; 27.1;0.0;0.0;0.7750318;0.7750318;0.02315855;0.0;0.0
2019-03-26-14:25:29; 27.1;0.0;0.0;0.901511;0.901511;0.02448595;0.0;0.0
2019-03-26-14:25:50; 27.1;0.0;0.0;0.7725624;0.7725624;0.02962793;0.0;0.0
2019-03-26-14:26:10; 27.1;0.0;0.0;0.6404629;0.6404629;0.07531218;0.0;0.0
2019-03-26-14:26:30; 27.1;0.0;0.0;0.8839319;0.8839319;0.05625505;0.0;0.0
2019-03-26-14:26:50; 27.1;0.0;0.0;0.9531386;0.9531386;0.08066045;0.0;0.0
2019-03-26-14:27:10; 27.1;0.0;0.0;0.9141927;0.9141927;0.05117714;0.0;0.0
2019-03-26-14:27:31; 27.1;0.0;0.0;0.9704735;0.9704735;0.02960739;0.0;0.0
2019-03-26-14:27:51; 27.1;0.0;0.0;0.9460166;0.9460166;0.05477152;0.0;0.0
2019-03-26-14:28:11; 27.1;0.0;0.0;0.891916;0.891916;0.05378272;0.0;0.0
2019-03-26-14:28:31; 27.1;0.0;0.0;0.6956644;0.6956644;0.06153312;0.0;0.0
2019-03-26-14:28:51; 27.1;0.0;0.0;0.7175455;0.7175455;0.0559841;0.0;0.0
2019-03-26-14:29:12; 27.1;0.0;0.0;0.6184684;0.6184684;0.03562956;0.0;0.0
2019-03-26-14:29:32; 27.1;0.0;0.0;1.157004;1.157004;0.06305074;0.0;0.0
2019-03-26-14:29:52; 27.1;0.0;0.0;0.9458845;0.9458845;0.05208879;0.0;0.0
2019-03-26-14:30:12; 27.1;0.0;0.0;0.919938;0.919938;0.09214208;0.0;0.0
2019-03-26-14:30:33; 27.1;0.0;0.0;0.8574281;0.8574281;0.05936316;0.0;0.0
2019-03-26-14:30:53; 27.1;0.0;0.0;0.7559475;0.7559475;0.05121291;0.0;0.0
2019-03-26-14:31:13; 27.1;0.0;0.0;1.106336;1.106336;0.03762707;0.0;0.0
2019-03-26-14:31:33; 27.1;0.0;0.0;0.9442659;0.9442659;0.06292594;0.0;0.0
2019-03-26-14:31:53; 27.1;0.0;0.0;1.172563;1.172563;0.063714;0.0;0.0
2019-03-26-14:32:14; 27.1;0.0;0.0;0.7306708;0.7306708;0.03243947;0.0;0.0
2019-03-26-14:32:34; 27.1;0.0;0.0;0.9368071;0.9368071;0.03145442;0.0;0.0
2019-03-26-14:32:54; 27.1;0.0;0.0;0.9721479;0.9721479;0.02557256;0.0;0.0
2019-03-26-14:33:14; 27.1;0.0;0.0;0.7800022;0.7800022;0.04160113;0.0;0.0
2019-03-26-14:33:35; 27.1;0.0;0.0;0.7777588;0.7777588;0.05422643;0.0;0.0
2019-03-26-14:33:55; 27.1;0.0;0.0;0.7226782;0.7226782;0.03876023;0.0;0.0
2019-03-26-14:34:15; 27.1;0.0;0.0;0.9257026;0.9257026;0.04240611;0.0;0.0
2019-03-26-14:34:35; 27.1;0.0;0.0;0.9694752;0.9694752;0.05304006;0.0;0.0
2019-03-26-14:34:56; 27.1;0.0;0.0;1.008292;1.008292;0.03472653;0.0;0.0
2019-03-26-14:35:16; 27.1;0.0;0.0;1.034164;1.034164;0.04908519;0.0;0.0
2019-03-26-14:35:36; 27.1;0.0;0.0;0.8371855;0.8371855;0.03832483;0.0;0.0
2019-03-26-14:35:56; 27.1;0.0;0.0;1.074683;1.074683;0.04368631;0.0;0.0
2019-03-26-14:36:16; 27.1;0.0;0.0;0.8614847;0.8614847;0.04505653;0.0;0.0
2019-03-26-14:36:37; 27.1;0.0;0.0;0.9571459;0.9571459;0.06695289;0.0;0.0
2019-03-26-14:36:57; 27.1;0.0;0.0;0.8148054;0.8148054;0.0501816;0.0;0.0
2019-03-26-14:37:17; 27.1;0.0;0.0;0.8186168;0.8186168;0.04868178;0.0;0.0
2019-03-26-14:37:37; 27.1;0.0;0.0;0.9126156;0.9126156;0.0443803;0.0;0.0
2019-03-26-14:37:58; 27.1;0.0;0.0;0.7873516;0.7873516;0.03327125;0.0;0.0
2019-03-26-14:38:18; 27.0;0.0;0.0;0.8160529;0.8160529;0.06439622;0.0;0.0
2019-03-26-14:38:38; 27.0;0.0;0.0;0.9493184;0.9493184;0.03022383;0.0;0.0
2019-03-26-14:38:58; 27.0;0.0;0.0;0.8587002;0.8587002;0.03444261;0.0;0.0
2019-03-26-14:39:18; 27.0;0.0;0.0;0.8333819;0.8333819;0.03388694;0.0;0.0
2019-03-26-14:39:39; 27.0;0.0;0.0;0.9833018;0.9833018;0.08572036;0.0;0.0
2019-03-26-14:39:59; 27.0;0.0;0.0;1.173087;1.173087;0.05794739;0.0;0.0
2019-03-26-14:40:19; 27.0;0.0;0.0;1.048036;1.048036;0.04192723;0.0;0.0
2019-03-26-14:40:39; 27.0;0.0;0.0;0.9614208;0.9614208;0.06640981;0.0;0.0
2019-03-26-14:40:59; 27.0;0.0;0.0;0.961176;0.961176;0.04403658;0.0;0.0
2019-03-26-14:41:20; 27.0;0.0;0.0;0.7383248;0.7383248;0.05347606;0.0;0.0
2019-03-26-14:41:40; 27.0;0.0;0.0;0.8628313;0.8628313;0.04269924;0.0;0.0
2019-03-26-14:42:00; 27.0;0.0;0.0;1.192864;1.192864;0.05623527;0.0;0.0
2019-03-26-14:42:20; 27.0;0.0;0.0;0.9274081;0.9274081;0.04833796;0.0;0.0
2019-03-26-14:42:41; 27.0;0.0;0.0;0.8721623;0.8721623;0.04132437;0.0;0.0
2019-03-26-14:43:01; 27.0;0.0;0.0;1.018527;1.018527;0.06565023;0.0;0.0
2019-03-26-14:43:21; 27.0;0.0;0.0;0.8241556;0.8241556;0.06289832;0.0;0.0
2019-03-26-14:43:41; 27.0;0.0;0.0;0.8061291;0.8061291;0.04120774;0.0;0.0
2019-03-26-14:44:01; 27.0;0.0;0.0;1.042702;1.042702;0.04380987;0.0;0.0
2019-03-26-14:44:22; 27.0;0.0;0.0;0.8563297;0.8563297;0.03412079;0.0;0.0
2019-03-26-14:44:42; 27.0;0.0;0.0;0.8155056;0.8155056;0.06589569;0.0;0.0
2019-03-26-14:45:02; 27.0;0.0;0.0;1.255284;1.255284;0.03464976;0.0;0.0
2019-03-26-14:45:22; 27.0;0.0;0.0;0.8448878;0.8448878;0.04824021;0.0;0.0
2019-03-26-14:45:42; 27.0;0.0;0.0;0.7563507;0.7563507;0.05277444;0.0;0.0
2019-03-26-14:46:03; 27.0;0.0;0.0;0.9822857;0.9822857;0.03770145;0.0;0.0
2019-03-26-14:46:23; 27.0;0.0;0.0;1.222288;1.222288;0.03333333;0.0;0.0
2019-03-26-14:46:43; 27.0;0.0;0.0;0.7782693;0.7782693;0.03830867;0.0;0.0
2019-03-26-14:47:03; 27.0;0.0;0.0;0.8551337;0.8551337;0.04404045;0.0;0.0
2019-03-26-14:47:24; 27.0;0.0;0.0;0.7716803;0.7716803;0.037525;0.0;0.0
2019-03-26-14:47:44; 27.0;0.0;0.0;1.037664;1.037664;0.04874554;0.0;0.0
2019-03-26-14:48:04; 27.0;0.0;0.0;0.8974413;0.8974413;0.03538669;0.0;0.0
2019-03-26-14:48:24; 27.0;0.0;0.0;1.056456;1.056456;0.1057445;0.0;0.0
2019-03-26-14:48:45; 27.0;0.0;0.0;0.8990002;0.8990002;0.05638577;0.0;0.0
2019-03-26-14:49:05; 27.0;0.0;0.0;0.8814567;0.8814567;0.05302771;0.0;0.0
2019-03-26-14:49:25; 27.0;0.0;0.0;0.8540534;0.8540534;0.03379328;0.0;0.0
2019-03-26-14:49:45; 27.0;0.0;0.0;0.947735;0.947735;0.06016463;0.0;0.0
2019-03-26-14:50:05; 27.0;0.0;0.0;0.7758833;0.7758833;0.04198645;0.0;0.0
2019-03-26-14:50:26; 27.0;0.0;0.0;0.8253827;0.8253827;0.03736789;0.0;0.0
2019-03-26-14:50:46; 27.0;0.0;0.0;0.8166063;0.8166063;0.04937408;0.0;0.0
2019-03-26-14:51:06; 27.0;0.0;0.0;0.7772619;0.7772619;0.05197535;0.0;0.0
2019-03-26-14:51:26; 26.9;0.0;0.0;0.936615;0.936615;0.02041424;0.0;0.0
2019-03-26-14:51:46; 26.9;0.0;0.0;1.009846;1.009846;0.02715319;0.0;0.0
2019-03-26-14:52:07; 26.9;0.0;0.0;0.7053251;0.7053251;0.06825373;0.0;0.0
2019-03-26-14:52:27; 26.9;0.0;0.0;0.7326882;0.7326882;0.03837086;0.0;0.0
2019-03-26-14:52:47; 26.9;0.0;0.0;0.8174113;0.8174113;0.02921561;0.0;0.0
2019-03-26-14:53:07; 26.9;0.0;0.0;1.083554;1.083554;0.06435534;0.0;0.0
2019-03-26-14:53:27; 26.9;0.0;0.0;0.8622773;0.8622773;0.03313564;0.0;0.0
2019-03-26-14:53:48; 26.9;0.0;0.0;0.8858547;0.8858547;0.04668216;0.0;0.0
2019-03-26-14:54:08; 26.9;0.0;0.0;0.6593441;0.6593441;0.05041114;0.0;0.0
2019-03-26-14:54:28; 26.9;0.0;0.0;0.7266978;0.7266978;0.0519559;0.0;0.0
2019-03-26-14:54:48; 26.9;0.0;0.0;0.7510221;0.7510221;0.0364989;0.0;0.0
2019-03-26-14:55:08; 26.9;0.0;0.0;0.8245658;0.8245658;0.04106296;0.0;0.0
2019-03-26-14:55:29; 26.9;0.0;0.0;0.8909095;0.8909095;0.04351074;0.0;0.0
2019-03-26-14:55:49; 26.9;0.0;0.0;0.9308891;0.9308891;0.04759167;0.0;0.0
2019-03-26-14:56:09; 26.9;0.0;0.0;0.8556551;0.8556551;0.08165254;0.0;0.0
2019-03-26-14:56:29; 26.9;0.0;0.0;0.9767121;0.9767121;0.04716302;0.0;0.0
2019-03-26-14:56:49; 26.9;0.0;0.0;0.6950405;0.6950405;0.03424109;0.0;0.0
2019-03-26-14:57:10; 26.9;0.0;0.0;1.062878;1.062878;0.02714928;0.0;0.0
2019-03-26-14:57:30; 26.9;0.0;0.0;0.9988552;0.9988552;0.03634131;0.0;0.0
2019-03-26-14:57:50; 26.9;0.0;0.0;0.9636958;0.9636958;0.0514747;0.0;0.0
2019-03-26-14:58:10; 26.9;0.0;0.0;0.9142991;0.9142991;0.05603564;0.0;0.0
2019-03-26-14:58:31; 26.9;0.0;0.0;0.8146426;0.8146426;0.04430586;0.0;0.0
2019-03-26-14:58:51; 26.9;0.0;0.0;0.7987561;0.7987561;0.0509259;0.0;0.0
2019-03-26-14:59:11; 26.9;0.0;0.0;1.022117;1.022117;0.05384317;0.0;0.0
2019-03-26-14:59:31; 26.9;0.0;0.0;0.8287874;0.8287874;0.06719493;0.0;0.0
2019-03-26-14:59:51; 26.9;0.0;0.0;0.9823267;0.9823267;0.05135051;0.0;0.0
2019-03-26-15:00:12; 26.9;0.0;0.0;0.7147773;0.7147773;0.0544133;0.0;0.0
2019-03-26-15:00:32; 26.9;0.0;0.0;0.9046783;0.9046783;0.05831214;0.0;0.0
2019-03-26-15:00:52; 26.9;0.0;0.0;0.7312182;0.7312182;0.04845302;0.0;0.0
2019-03-26-15:01:12; 26.9;0.0;0.0;0.9285289;0.9285289;0.03851369;0.0;0.0
2019-03-26-15:01:33; 26.9;0.0;0.0;0.9538515;0.9538515;0.05440809;0.0;0.0
2019-03-26-15:01:53; 26.9;0.0;0.0;0.8555985;0.8555985;0.03113663;0.0;0.0
2019-03-26-15:02:13; 26.9;0.0;0.0;1.019887;1.019887;0.04261734;0.0;0.0
2019-03-26-15:02:33; 26.9;0.0;0.0;0.993498;0.993498;0.0661951;0.0;0.0
2019-03-26-15:02:53; 26.9;0.0;0.0;1.033319;1.033319;0.05045512;0.0;0.0
2019-03-26-15:03:14; 26.9;0.0;0.0;0.9001415;0.9001415;0.05929877;0.0;0.0
2019-03-26-15:03:34; 26.9;0.0;0.0;1.02298;1.02298;0.06077713;0.0;0.0
2019-03-26-15:03:54; 26.9;0.0;0.0;0.996253;0.996253;0.0736864;0.0;0.0
2019-03-26-15:04:14; 26.9;0.0;0.0;1.118382;1.118382;0.05171889;0.0;0.0
2019-03-26-15:04:35; 26.9;0.0;0.0;1.031081;1.031081;0.04912928;0.0;0.0
2019-03-26-15:04:55; 26.9;0.0;0.0;0.7553665;0.7553665;0.09383342;0.0;0.0
2019-03-26-15:05:15; 26.9;0.0;0.0;0.911304;0.911304;0.05164493;0.0;0.0
2019-03-26-15:05:35; 26.9;0.0;0.0;0.8528439;0.8528439;0.06563524;0.0;0.0
2019-03-26-15:05:55; 26.9;0.0;0.0;1.171364;1.171364;0.06908221;0.0;0.0
2019-03-26-15:06:16; 26.9;0.0;0.0;1.031158;1.031158;0.03811239;0.0;0.0
2019-03-26-15:06:36; 26.8;0.0;0.0;0.8842313;0.8842313;0.07070845;0.0;0.0
2019-03-26-15:06:56; 26.9;0.0;0.0;0.9001333;0.9001333;0.04832853;0.0;0.0
2019-03-26-15:07:16; 26.8;0.0;0.0;1.066901;1.066901;0.05857571;0.0;0.0
2019-03-26-15:07:36; 26.8;0.0;0.0;0.8245284;0.8245284;0.08394028;0.0;0.0
2019-03-26-15:07:57; 26.8;0.0;0.0;1.029515;1.029515;0.02864828;0.0;0.0
2019-03-26-15:08:17; 26.8;0.0;0.0;0.950375;0.950375;0.06079745;0.0;0.0
2019-03-26-15:08:37; 26.8;0.0;0.0;0.7112058;0.7112058;0.05190777;0.0;0.0
2019-03-26-15:08:57; 26.8;0.0;0.0;0.8892103;0.8892103;0.04545994;0.0;0.0
2019-03-26-15:09:18; 26.8;0.0;0.0;1.10743;1.10743;0.05142725;0.0;0.0
2019-03-26-15:09:38; 26.8;0.0;0.0;1.102789;1.102789;0.05787353;0.0;0.0
2019-03-26-15:09:58; 26.8;0.0;0.0;0.8817855;0.8817855;0.05092125;0.0;0.0
2019-03-26-15:10:18; 26.8;0.0;0.0;0.8319621;0.8319621;0.05648005;0.0;0.0
2019-03-26-15:10:38; 26.8;0.0;0.0;0.9295382;0.9295382;0.04233159;0.0;0.0
2019-03-26-15:10:59; 26.8;0.0;0.0;0.7614061;0.7614061;0.03868034;0.0;0.0
2019-03-26-15:11:19; 26.8;0.0;0.0;0.8181787;0.8181787;0.05021241;0.0;0.0
2019-03-26-15:11:39; 26.8;0.0;0.0;0.7559957;0.7559957;0.07052483;0.0;0.0
2019-03-26-15:12:00; 26.8;0.0;0.0;0.7096013;0.7096013;0.06870558;0.0;0.0
2019-03-26-15:12:20; 26.8;0.0;0.0;1.068564;1.068564;0.05176031;0.0;0.0
2019-03-26-15:12:40; 26.8;0.0;0.0;0.9530805;0.9530805;0.02434782;0.0;0.0
2019-03-26-15:13:00; 26.8;0.0;0.0;0.8087052;0.8087052;0.04623623;0.0;0.0
2019-03-26-15:13:20; 26.8;0.0;0.0;1.001537;1.001537;0.0295558;0.0;0.0
2019-03-26-15:13:41; 26.8;0.0;0.0;0.7705763;0.7705763;0.05204161;0.0;0.0
2019-03-26-15:14:01; 26.8;0.0;0.0;0.8507606;0.8507606;0.03223569;0.0;0.0
2019-03-26-15:14:21; 26.8;0.0;0.0;1.132384;1.132384;0.04813473;0.0;0.0
2019-03-26-15:14:41; 26.8;0.0;0.0;0.7537804;0.7537804;0.0360305;0.0;0.0
2019-03-26-15:15:01; 26.8;0.0;0.0;0.6678146;0.6678146;0.05166824;0.0;0.0
2019-03-26-15:15:22; 26.8;0.0;0.0;0.5829264;0.5829264;0.04554645;0.0;0.0
2019-03-26-15:15:42; 26.8;0.0;0.0;0.8719256;0.8719256;0.04525072;0.0;0.0
2019-03-26-15:16:02; 26.8;0.0;0.0;1.108172;1.108172;0.05499638;0.0;0.0
2019-03-26-15:16:22; 26.8;0.0;0.0;1.008148;1.008148;0.06735515;0.0;0.0
2019-03-26-15:16:42; 26.8;0.0;0.0;0.9758675;0.9758675;0.05142381;0.0;0.0
2019-03-26-15:17:03; 26.8;0.0;0.0;1.075734;1.075734;0.03142476;0.0;0.0
2019-03-26-15:17:23; 26.8;0.0;0.0;0.6433837;0.6433837;0.03050962;0.0;0.0
2019-03-26-15:17:43; 26.8;0.0;0.0;0.8238614;0.8238614;0.05165806;0.0;0.0
2019-03-26-15:18:03; 26.8;0.0;0.0;0.8888285;0.8888285;0.05809963;0.0;0.0
2019-03-26-15:18:23; 26.8;0.0;0.0;0.8389375;0.8389375;0.04991821;0.0;0.0
2019-03-26-15:18:44; 26.8;0.0;0.0;0.9671621;0.9671621;0.05838881;0.0;0.0
2019-03-26-15:19:04; 26.8;0.0;0.0;0.9442729;0.9442729;0.05178495;0.0;0.0
2019-03-26-15:19:24; 26.8;0.0;0.0;0.9150679;0.9150679;0.0399751;0.0;0.0
2019-03-26-15:19:44; 26.8;0.0;0.0;0.8277225;0.8277225;0.03901573;0.0;0.0
2019-03-26-15:20:05; 26.8;0.0;0.0;0.966938;0.966938;0.0804914;0.0;0.0
2019-03-26-15:20:25; 26.8;0.0;0.0;0.837599;0.837599;0.03303255;0.0;0.0
2019-03-26-15:20:45; 26.8;0.0;0.0;0.8305394;0.8305394;0.05641417;0.0;0.0
2019-03-26-15:21:05; 26.8;0.0;0.0;0.9332892;0.9332892;0.03866889;0.0;0.0
2019-03-26-15:21:25; 26.8;0.0;0.0;0.7994613;0.7994613;0.03921837;0.0;0.0
2019-03-26-15:21:46; 26.8;0.0;0.0;0.8786128;0.8786128;0.0565017;0.0;0.0
2019-03-26-15:22:06; 26.8;0.0;0.0;0.9745405;0.9745405;0.06382144;0.0;0.0
2019-03-26-15:22:26; 26.8;0.0;0.0;0.7304299;0.7304299;0.05011814;0.0;0.0
2019-03-26-15:22:46; 26.8;0.0;0.0;0.8929307;0.8929307;0.0619625;0.0;0.0
2019-03-26-15:23:07; 26.8;0.0;0.0;0.6989215;0.6989215;0.03252273;0.0;0.0
2019-03-26-15:23:27; 26.8;0.0;0.0;0.811563;0.811563;0.06406664;0.0;0.0
2019-03-26-15:23:47; 26.8;0.0;0.0;0.8051257;0.8051257;0.03566747;0.0;0.0
2019-03-26-15:24:07; 26.8;0.0;0.0;0.7945434;0.7945434;0.06183578;0.0;0.0
2019-03-26-15:24:27; 26.8;0.0;0.0;0.9434271;0.9434271;0.04420084;0.0;0.0
2019-03-26-15:24:48; 26.8;0.0;0.0;0.7480101;0.7480101;0.02413111;0.0;0.0
2019-03-26-15:25:08; 26.8;0.0;0.0;0.9086577;0.9086577;0.08212561;0.0;0.0
2019-03-26-15:25:28; 26.8;0.0;0.0;1.055407;1.055407;0.03449916;0.0;0.0
2019-03-26-15:25:48; 26.8;0.0;0.0;1.151211;1.151211;0.04059369;0.0;0.0
2019-03-26-15:26:08; 26.8;0.0;0.0;1.056914;1.056914;0.061277;0.0;0.0
2019-03-26-15:26:29; 26.8;0.0;0.0;1.014186;1.014186;0.02867363;0.0;0.0
2019-03-26-15:26:49; 26.8;0.0;0.0;0.9107625;0.9107625;0.05365657;0.0;0.0
2019-03-26-15:27:09; 26.8;0.0;0.0;0.8724212;0.8724212;0.05364591;0.0;0.0
2019-03-26-15:27:29; 26.8;0.0;0.0;0.9024645;0.9024645;0.02480852;0.0;0.0
2019-03-26-15:27:50; 26.8;0.0;0.0;1.047501;1.047501;0.03580802;0.0;0.0
2019-03-26-15:28:10; 26.8;0.0;0.0;0.756491;0.756491;0.04949507;0.0;0.0
2019-03-26-15:28:30; 26.8;0.0;0.0;0.7123351;0.7123351;0.06641912;0.0;0.0
2019-03-26-15:28:50; 26.8;0.0;0.0;0.9122035;0.9122035;0.06323704;0.0;0.0
2019-03-26-15:29:10; 26.8;0.0;0.0;0.8242782;0.8242782;0.08420249;0.0;0.0
2019-03-26-15:29:31; 26.7;0.0;0.0;0.7875517;0.7875517;0.03140757;0.0;0.0
2019-03-26-15:29:51; 26.8;0.0;0.0;0.7972861;0.7972861;0.02465391;0.0;0.0
2019-03-26-15:30:11; 26.7;0.0;0.0;1.03043;1.03043;0.04223035;0.0;0.0
2019-03-26-15:30:31; 26.7;0.0;0.0;0.8019573;0.8019573;0.05350524;0.0;0.0
2019-03-26-15:30:52; 26.7;0.0;0.0;0.9030917;0.9030917;0.03812261;0.0;0.0
2019-03-26-15:31:12; 26.7;0.0;0.0;0.8090044;0.8090044;0.04407025;0.0;0.0
2019-03-26-15:31:32; 26.7;0.0;0.0;0.7522262;0.7522262;0.05255953;0.0;0.0
2019-03-26-15:31:52; 26.7;0.0;0.0;0.711933;0.711933;0.0327654;0.0;0.0
2019-03-26-15:32:12; 26.7;0.0;0.0;0.6646077;0.6646077;0.06284095;0.0;0.0
2019-03-26-15:32:33; 26.7;0.0;0.0;0.8598175;0.8598175;0.07967067;0.0;0.0
2019-03-26-15:32:53; 26.7;0.0;0.0;1.079353;1.079353;0.06575158;0.0;0.0
2019-03-26-15:33:13; 26.7;0.0;0.0;1.182396;1.182396;0.03646589;0.0;0.0
2019-03-26-15:33:33; 26.7;0.0;0.0;0.7706023;0.7706023;0.0599739;0.0;0.0
2019-03-26-15:33:53; 26.7;0.0;0.0;0.8247777;0.8247777;0.03918833;0.0;0.0
2019-03-26-15:34:14; 26.7;0.0;0.0;0.7950316;0.7950316;0.045046;0.0;0.0
2019-03-26-15:34:34; 26.7;0.0;0.0;1.164911;1.164911;0.04501794;0.0;0.0
2019-03-26-15:34:54; 26.7;0.0;0.0;0.9277586;0.9277586;0.0776956;0.0;0.0
2019-03-26-15:35:14; 26.7;0.0;0.0;0.8332016;0.8332016;0.04584616;0.0;0.0
2019-03-26-15:35:35; 26.7;0.0;0.0;0.9386775;0.9386775;0.01844171;0.0;0.0
2019-03-26-15:35:55; 26.7;0.0;0.0;1.088914;1.088914;0.07143934;0.0;0.0
2019-03-26-15:36:15; 26.7;0.0;0.0;0.7718426;0.7718426;0.06208931;0.0;0.0
2019-03-26-15:36:35; 26.7;0.0;0.0;0.8842349;0.8842349;0.05196541;0.0;0.0
2019-03-26-15:36:55; 26.7;0.0;0.0;0.8055911;0.8055911;0.05822805;0.0;0.0
2019-03-26-15:37:16; 26.7;0.0;0.0;0.9363624;0.9363624;0.05644399;0.0;0.0
2019-03-26-15:37:36; 26.7;0.0;0.0;0.9096702;0.9096702;0.03339157;0.0;0.0
2019-03-26-15:37:56; 26.7;0.0;0.0;1.016012;1.016012;0.04822761;0.0;0.0
2019-03-26-15:38:16; 26.7;0.0;0.0;0.7790903;0.7790903;0.03945034;0.0;0.0
2019-03-26-15:38:37; 26.7;0.0;0.0;0.9775264;0.9775264;0.03464956;0.0;0.0
2019-03-26-15:38:57; 26.7;0.0;0.0;1.006016;1.006016;0.08434158;0.0;0.0
2019-03-26-15:39:17; 26.7;0.0;0.0;0.9063307;0.9063307;0.06351497;0.0;0.0
2019-03-26-15:39:37; 26.7;0.0;0.0;0.994947;0.994947;0.05941089;0.0;0.0
2019-03-26-15:39:57; 26.7;0.0;0.0;0.7801065;0.7801065;0.04618715;0.0;0.0
2019-03-26-15:40:18; 26.7;0.0;0.0;0.813126;0.813126;0.06531717;0.0;0.0
2019-03-26-15:40:38; 26.7;0.0;0.0;0.9126723;0.9126723;0.02010197;0.0;0.0
2019-03-26-15:40:58; 26.7;0.0;0.0;0.8760635;0.8760635;0.04865227;0.0;0.0
2019-03-26-15:41:18; 26.7;0.0;0.0;1.016952;1.016952;0.05834527;0.0;0.0
2019-03-26-15:41:39; 26.7;0.0;0.0;0.7039922;0.7039922;0.03401234;0.0;0.0
2019-03-26-15:41:59; 26.7;0.0;0.0;0.8923782;0.8923782;0.0498074;0.0;0.0
2019-03-26-15:42:19; 26.7;0.0;0.0;1.092336;1.092336;0.05431785;0.0;0.0
2019-03-26-15:42:39; 26.7;0.0;0.0;0.9163802;0.9163802;0.02489576;0.0;0.0
2019-03-26-15:42:59; 26.7;0.0;0.0;0.5738858;0.5738858;0.08649237;0.0;0.0
2019-03-26-15:43:20; 26.7;0.0;0.0;0.843435;0.843435;0.05507043;0.0;0.0
2019-03-26-15:43:40; 26.7;0.0;0.0;1.218434;1.218434;0.04023989;0.0;0.0
2019-03-26-15:44:00; 26.7;0.0;0.0;1.073577;1.073577;0.04517434;0.0;0.0
2019-03-26-15:44:20; 26.7;0.0;0.0;0.7649181;0.7649181;0.03994391;0.0;0.0
2019-03-26-15:44:41; 26.7;0.0;0.0;0.7690953;0.7690953;0.05313327;0.0;0.0
2019-03-26-15:45:01; 26.7;0.0;0.0;0.9382496;0.9382496;0.04446937;0.0;0.0
2019-03-26-15:45:21; 26.7;0.0;0.0;0.8690367;0.8690367;0.04067707;0.0;0.0
2019-03-26-15:45:41; 26.7;0.0;0.0;1.07918;1.07918;0.03354039;0.0;0.0
2019-03-26-15:46:01; 26.7;0.0;0.0;0.9508638;0.9508638;0.03639274;0.0;0.0
2019-03-26-15:46:22; 26.7;0.0;0.0;1.08786;1.08786;0.03587261;0.0;0.0
2019-03-26-15:46:42; 26.7;0.0;0.0;1.068086;1.068086;0.02281383;0.0;0.0
2019-03-26-15:47:02; 26.7;0.0;0.0;0.9369066;0.9369066;0.0445117;0.0;0.0
2019-03-26-15:47:22; 26.7;0.0;0.0;0.8624151;0.8624151;0.06972469;0.0;0.0
2019-03-26-15:47:43; 26.7;0.0;0.0;0.843553;0.843553;0.04959257;0.0;0.0
2019-03-26-15:48:03; 26.7;0.0;0.0;0.9283748;0.9283748;0.06138568;0.0;0.0
2019-03-26-15:48:23; 26.7;0.0;0.0;0.8649129;0.8649129;0.0336351;0.0;0.0
2019-03-26-15:48:43; 26.7;0.0;0.0;0.7595115;0.7595115;0.02944547;0.0;0.0
2019-03-26-15:49:03; 26.7;0.0;0.0;0.8210513;0.8210513;0.05307852;0.0;0.0
2019-03-26-15:49:24; 26.7;0.0;0.0;0.8879504;0.8879504;0.02817003;0.0;0.0
2019-03-26-15:49:44; 26.7;0.0;0.0;1.027932;1.027932;0.04101719;0.0;0.0
2019-03-26-15:50:04; 26.7;0.0;0.0;0.7940634;0.7940634;0.0479735;0.0;0.0
2019-03-26-15:50:24; 26.7;0.0;0.0;0.9761471;0.9761471;0.04341787;0.0;0.0
2019-03-26-15:50:45; 26.7;0.0;0.0;0.994133;0.994133;0.04068727;0.0;0.0
2019-03-26-15:51:05; 26.7;0.0;0.0;1.040034;1.040034;0.04436482;0.0;0.0
2019-03-26-15:51:25; 26.7;0.0;0.0;0.821438;0.821438;0.04567798;0.0;0.0
2019-03-26-15:51:45; 26.7;0.0;0.0;1.044918;1.044918;0.0429514;0.0;0.0
2019-03-26-15:52:05; 26.7;0.0;0.0;0.9058294;0.9058294;0.05980181;0.0;0.0
2019-03-26-15:52:26; 26.7;0.0;0.0;0.6370703;0.6370703;0.04978459;0.0;0.0
2019-03-26-15:52:46; 26.7;0.0;0.0;0.8401759;0.8401759;0.03508492;0.0;0.0
2019-03-26-15:53:06; 26.7;0.0;0.0;0.9221163;0.9221163;0.07403181;0.0;0.0
2019-03-26-15:53:26; 26.7;0.0;0.0;0.7952407;0.7952407;0.03395981;0.0;0.0
2019-03-26-15:53:47; 26.7;0.0;0.0;0.9818069;0.9818069;0.06315989;0.0;0.0
2019-03-26-15:54:07; 26.7;0.0;0.0;0.9232621;0.9232621;0.03410111;0.0;0.0
2019-03-26-15:54:27; 26.7;0.0;0.0;0.7427601;0.7427601;0.04448392;0.0;0.0
2019-03-26-15:54:47; 26.7;0.0;0.0;0.8320319;0.8320319;0.02458719;0.0;0.0
2019-03-26-15:55:07; 26.7;0.0;0.0;0.790313;0.790313;0.08026906;0.0;0.0
